STATION CODE,LOCATIONS,STATE,TEMPERATURE in degree Centigrade] - Min,TEMPERATURE in degree Centigrade] - Max,TEMPERATURE in degree Centigrade] - Mean,D.O. (mg/l) [> 4 mg/l] - Min,D.O. (mg/l) [> 4 mg/l] - Max,D.O. (mg/l) [> 4 mg/l] - Mean,pH [6.5-8.5] - Min,pH [6.5-8.5] - Max,pH [6.5-8.5] - Mean,CONDUCTIVITY (µmhos/cm)] - Min,CONDUCTIVITY (µmhos/cm)] - Max,CONDUCTIVITY (µmhos/cm)] - Mean,B.O.D. (mg/l) [< 3 mg/l] - Min,B.O.D. (mg/l) [< 3 mg/l] - Max,B.O.D. (mg/l) [< 3 mg/l] - Mean,NITRATE- N+ NITRITE-N (mg/l)] - Min,NITRATE- N+ NITRITE-N (mg/l)] - Max,NITRATE- N+ NITRITE-N (mg/l)] - Mean,FECAL COLIFORM (MPN/100ml) [< 2500 MPN/100ml] - Min,FECAL COLIFORM (MPN/100ml) [< 2500 MPN/100ml] - Max,FECAL COLIFORM (MPN/100ml) [< 2500 MPN/100ml] - Mean,TOTAL COLIFORM (MPN/100ml) [< 5000 MPN/100ml] - Min,TOTAL COLIFORM (MPN/100ml) [< 5000 MPN/100ml] - Max,TOTAL COLIFORM (MPN/100ml) [< 5000 MPN/100ml] - Mean
2696,"PEHLAR DAM ON PEHLAR RIVER INLET OF WATER WORKS, VASAI, THANE.",MAHARASHTRA,22,30,25.25,6.3,7.4,6.97,7.7,8.2,7.94,108,189,152.77,2,5,2.88,0.1,0.98,0.55,7,80,29.92,13,250,86.08
2199,SAVITRI RIVER AT OVALE VILLAGE.,MAHARASHTRA,24,33,30.08,4.6,7.19,6.39,6.88,8.26,7.57,162,23180,10164.8,2.2,5.8,3.67,0.27,4.26,2.14,4,6,4.67,110,170,139.17
2701,"SAVITRI RIVER JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",MAHARASHTRA,25,33,30.31,6,7.52,6.9,6.76,8.45,7.7,78,980,307.13,2.2,4.4,2.8,0.22,17.8,3.6,4,9,4.38,110,170,123.08
2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",MAHARASHTRA,25,35,30.58,1.6,7.31,6.29,6.22,8.72,7.65,81,961.4,322.33,1.8,8.2,3.48,0.4,3.12,1.1,2,6,3.83,90,140,115.83
2703,"SAVITRI RIVER AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",MAHARASHTRA,25,33,30.25,4.8,7.33,6.54,6.63,8.35,7.52,100,17650,5835.17,2.2,4.6,3.37,0.23,4.57,1.72,4,6,4.17,110,140,125.83
2704,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",MAHARASHTRA,24,34,30.25,4.4,7.15,6.28,6.62,8.62,7.43,92,23060,9244.58,2.4,15,4.65,0.38,4.72,2,4,6,4.33,110,170,134.17
2706,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",MAHARASHTRA,27,29,27.82,5.3,7.8,6.46,7.8,8.6,8.12,127.2,18750,1906.86,2.2,8,4,0.1,1.07,0.55,5,170,46.18,45,350,115.46
2707,"SURYA RIVER AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",MAHARASHTRA,27,29,27.64,6.4,7.6,6.99,7.6,8.5,8.02,126.6,18700,1895.56,2.2,7,3.55,0.1,1.12,0.64,8,1600,189.64,25,1600,244.55
2708,"SURYA RIVER AT INTAKE OF VASAI-VIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",MAHARASHTRA,27,29,27.7,6,7.5,7.03,7.5,8.5,8,126,414.2,205.56,2.2,4.6,2.92,0.1,1.2,0.56,11,95,31.3,35,175,73.5
2709,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",MAHARASHTRA,25,30,27.17,5.5,7.6,6.82,7.2,8.2,7.78,67.13,862,239.27,2,7,3.33,0.18,1.38,0.56,5,70,32.67,25,140,77.08
1093,ULHAS AT U/S OF NRC BUND AT MOHANE,MAHARASHTRA,21,30,26.8,5.6,7.4,6.42,7.3,8,7.55,109.3,183,152.35,2.2,5,3.16,0.2,2.16,0.96,13,170,61.8,35,350,141.5
1094,ULHAS AT U/S OF BADLAPUR,MAHARASHTRA,20,32,26.31,5.2,7.5,6.69,7.2,8,7.68,101,205.2,146.19,2.2,4.2,2.97,0.17,2.09,0.89,8,70,30.23,35,110,73.08
2162,ULHAS ATJAMBHUL WATER WORKS.,MAHARASHTRA,20,32,26.58,5.6,7.5,6.73,7.2,7.9,7.63,87.34,181,136.65,2.2,3.8,2.88,0.18,2,0.76,5,50,23.92,25,110,63.75
2712,"VAITARNA RIVER NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE.",MAHARASHTRA,25,30,27.58,3.8,7.6,6.57,7.2,8.4,7.84,67.18,862.4,228.07,2.2,6,3.45,0.02,1.42,0.57,17,50,30.33,50,110,79.17
2164,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,MAHARASHTRA,18,26,22.58,5.5,7.45,7.05,7.01,8.28,7.71,53,1799,409.15,1.8,3.2,2.37,0.3,2.86,0.93,2,4,3.67,70,130,111.67
2713,"VASHISHTI RIVER AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",MAHARASHTRA,16,26,22.42,5.8,7.28,6.76,7.21,8.09,7.57,52,1831,262.77,2.2,4.8,2.87,0.35,1.86,0.81,4,6,4.33,110,140,123.33
2714,"VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",MAHARASHTRA,16,26,22.58,5.5,7.55,6.95,6.86,7.95,7.47,87,1330,337.89,1.8,2.8,2.32,0.38,39,3.93,2,4,3.5,70,130,108.33
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
